@relation 'all_data_pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C20-L5-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,20-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea4 + a5 + a6 + a7-NNumber legal actions-weka.filters.unsupervised.attribute.NumericToNominal-R23-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6,7-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action North-R4-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action South-R5-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action East-R6-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceLegal action West-R7-weka.filters.unsupervised.attribute.AddExpression-Ea16 + a17 + a18 + a19-NTotal distance to ghosts-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a21 > 620, 1, 0)-NHigh score-weka.filters.unsupervised.attribute.NumericToNominal-R25-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,20-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,21-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,24,20,21,22,23,25-weka.filters.unsupervised.attribute.Remove-R21-22-weka.filters.unsupervised.attribute.Remove-R21'

@attribute Tick numeric
@attribute 'Pacman position X' numeric
@attribute 'Pacman position Y' numeric
@attribute 'Legal action North' {0,1}
@attribute 'Legal action South' {0,1}
@attribute 'Legal action East' {0,1}
@attribute 'Legal action West' {0,1}
@attribute 'Ghosts position 1 X' numeric
@attribute 'Ghosts position 1 Y' numeric
@attribute 'Ghosts position 2 X' numeric
@attribute 'Ghosts position 2 Y' numeric
@attribute 'Ghosts position 3 X' numeric
@attribute 'Ghosts position 3 Y' numeric
@attribute 'Ghosts position 4 X' numeric
@attribute 'Ghosts position 4 Y' numeric
@attribute 'Distance to ghost 1' numeric
@attribute 'Distance to ghost 2' numeric
@attribute 'Distance to ghost 3' numeric
@attribute 'Distance to ghost 4' numeric
@attribute 'Current score' numeric
@attribute 'High score' {0,1}
@attribute 'Pacman direction' {North,South,East,West,Stop}

@data
60,13,6,1,1,1,0,1,1,3,1,5,1,24,16,?,?,?,21,541,0,North
61,13,7,1,1,1,0,1,1,3,1,5,1,24,16,?,?,?,21,540,0,North
62,13,8,1,1,1,0,1,1,3,1,5,1,25,16,?,?,?,21,539,0,North
63,13,9,1,1,1,0,1,1,3,1,5,1,25,17,?,?,?,20,538,0,North
64,13,10,1,1,1,0,1,1,3,1,5,1,25,17,?,?,?,19,537,0,North
65,14,10,1,1,1,1,1,1,3,1,5,1,25,17,?,?,?,17,536,0,East
66,15,10,1,0,1,1,1,1,3,1,5,1,25,16,?,?,?,16,535,0,East
67,16,10,1,0,1,1,1,1,3,1,5,1,25,16,?,?,?,14,534,0,East
68,17,10,1,0,1,1,1,1,3,1,5,1,24,16,?,?,?,14,533,0,East
69,18,10,1,0,1,1,1,1,3,1,5,1,25,16,?,?,?,14,532,0,East
70,18,11,1,1,1,1,1,1,3,1,5,1,25,17,?,?,?,14,531,0,North
71,18,12,1,1,1,1,1,1,3,1,5,1,26,17,?,?,?,14,530,0,North
72,18,13,1,1,1,1,1,1,3,1,5,1,26,18,?,?,?,12,529,0,North
73,18,14,0,1,1,1,1,1,3,1,5,1,25,18,?,?,?,11,528,0,North
74,19,14,0,1,1,1,1,1,3,1,5,1,25,18,?,?,?,9,527,0,East
75,20,14,1,1,0,1,1,1,3,1,5,1,24,18,?,?,?,9,526,0,East
76,20,15,1,1,1,0,1,1,3,1,5,1,25,18,?,?,?,7,525,0,North
77,20,16,1,1,1,0,1,1,3,1,5,1,25,17,?,?,?,7,524,0,North
78,20,17,1,1,1,1,1,1,3,1,5,1,26,17,?,?,?,7,523,0,North
79,20,18,0,1,1,1,1,1,3,1,5,1,26,16,?,?,?,9,522,0,North
80,21,18,0,1,1,1,1,1,3,1,5,1,27,16,?,?,?,8,521,0,East
81,22,18,0,0,1,1,1,1,3,1,5,1,27,16,?,?,?,6,520,0,East
82,23,18,0,0,1,1,1,1,3,1,5,1,26,16,?,?,?,4,519,0,East
83,24,18,0,0,1,1,1,1,3,1,5,1,26,17,?,?,?,2,518,0,East
84,25,18,0,1,1,1,1,1,3,1,5,1,26,18,?,?,?,2,517,0,East
85,25,17,1,1,1,0,1,1,3,1,5,1,27,18,?,?,?,2,516,0,South
3,2,18,0,0,1,1,5,10,11,5,18,6,25,8,11,22,28,34,-2,0,East
4,3,18,0,0,1,1,4,10,11,5,18,5,26,8,9,21,28,33,-3,0,East
5,4,18,0,0,1,1,3,10,11,5,17,5,26,8,9,20,26,33,-4,0,East
6,5,18,0,0,1,1,3,9,11,5,17,4,26,7,11,19,26,31,-5,0,East
7,6,18,0,0,1,1,3,10,11,6,17,4,26,8,11,17,25,29,-6,0,East
8,7,18,0,0,1,1,3,10,10,6,18,4,25,8,12,15,25,27,-7,0,East
9,8,18,0,0,1,1,4,10,9,6,18,5,24,8,12,13,23,27,-8,0,East
10,9,18,0,0,1,1,5,10,10,6,18,6,24,7,12,13,21,27,-9,0,East
11,10,18,0,0,1,1,5,9,9,6,18,6,25,7,14,13,20,25,-10,0,East
12,11,18,0,0,1,1,5,8,9,7,18,6,25,8,16,13,19,23,-11,0,East
13,12,18,0,0,1,1,6,8,9,6,17,6,24,8,16,15,17,23,-12,0,East
14,13,18,0,0,1,1,6,9,9,5,17,5,25,8,16,17,17,21,-13,0,East
15,14,18,0,1,1,1,6,9,10,5,17,4,25,9,17,17,17,21,-14,0,East
16,14,17,1,1,1,0,6,10,11,5,18,4,26,9,15,15,17,20,-15,0,South
17,14,16,1,1,1,1,6,10,11,6,18,5,26,9,14,13,15,18,-16,0,South
18,14,15,1,1,1,1,6,9,11,7,18,5,26,10,14,11,14,18,-17,0,South
19,14,14,1,1,1,1,6,9,10,7,18,6,26,9,13,11,12,16,-18,0,South
20,14,13,1,1,0,0,5,9,10,8,18,6,25,9,13,9,11,14,-19,0,South
21,14,12,1,1,1,1,5,10,10,7,17,6,25,10,11,9,9,14,-20,0,South
22,13,12,0,1,1,1,6,10,9,7,17,6,26,10,9,9,10,14,-21,0,West
23,12,12,0,0,1,1,5,10,9,8,17,6,26,11,9,7,11,16,-22,0,West
24,11,12,0,1,1,1,5,10,9,8,17,6,26,10,8,6,12,16,-23,0,West
25,11,11,1,1,0,1,6,10,9,7,18,6,25,10,6,6,12,15,-24,0,South
26,11,10,1,1,0,1,6,10,9,7,17,6,25,10,5,5,10,13,-25,0,South
27,11,9,1,1,0,1,6,9,9,8,18,6,24,10,5,3,10,15,-26,0,South
28,10,9,1,1,1,1,6,10,9,7,19,6,24,11,5,3,12,15,-27,0,West
29,10,8,1,1,1,1,5,10,9,7,19,5,23,11,7,2,12,16,-28,0,South
30,10,7,1,1,1,1,4,10,9,6,18,5,23,11,9,2,10,18,-29,0,South
31,9,7,1,1,1,1,3,10,8,6,18,4,24,11,9,2,12,20,-30,0,West
32,8,7,1,1,1,0,3,9,9,6,18,5,25,11,7,2,12,20,-31,0,West
33,8,6,1,1,1,1,3,10,9,7,18,5,25,10,9,2,11,21,-32,0,South
34,7,6,0,0,1,1,3,10,9,8,17,5,25,10,8,4,11,21,-33,0,West
35,8,6,1,1,1,1,3,10,10,8,17,4,25,9,9,4,11,19,-34,0,East
36,9,6,1,1,1,1,4,10,10,9,17,4,25,8,9,4,10,19,-35,0,East
37,9,7,1,1,1,1,3,10,9,9,17,4,25,9,9,2,11,19,-36,0,North
38,10,7,1,1,1,1,3,10,9,10,16,4,25,10,10,4,9,19,-37,0,East
39,11,7,1,1,0,1,4,10,10,10,16,4,26,10,10,4,8,19,-38,0,East
40,11,8,1,1,0,1,4,10,10,9,16,4,27,10,9,2,9,19,-39,0,North
41,10,8,1,1,1,1,3,10,10,9,16,4,27,11,9,1,10,19,-40,0,West
42,10,9,1,1,1,1,4,10,3,1,16,4,26,11,7,?,11,19,159,0,North
43,10,10,1,1,1,1,3,10,3,1,15,4,26,12,7,?,11,17,158,0,North
44,10,9,1,1,1,1,3,10,3,1,15,3,26,11,8,?,11,17,157,0,South
45,10,8,1,1,1,1,4,10,3,1,16,3,26,10,8,?,11,17,156,0,South
46,9,8,1,1,1,1,4,10,3,1,17,3,26,9,7,?,13,18,155,0,West
47,8,8,1,1,1,0,4,10,3,1,18,3,26,9,6,?,15,20,154,0,West
48,8,7,1,1,1,0,3,10,3,1,18,4,26,10,8,?,13,20,153,0,South
49,8,6,1,1,1,1,4,10,3,1,19,4,25,10,8,?,13,22,152,0,South
50,7,6,0,0,1,1,5,10,3,1,18,4,26,10,6,?,13,24,151,0,West
51,6,6,1,0,1,1,4,10,3,1,17,4,27,10,6,?,13,25,150,0,West
52,5,6,1,1,1,1,4,10,3,1,17,4,27,10,5,?,14,27,149,0,West
53,5,7,1,1,1,1,3,10,3,1,17,5,28,10,5,?,14,27,148,0,North
54,5,8,1,1,1,1,4,10,3,1,17,5,28,11,3,?,15,25,147,0,North
55,4,8,1,1,1,1,4,9,3,1,17,6,27,11,1,?,15,25,146,0,West
56,3,8,1,1,1,0,4,8,3,1,17,5,26,11,1,?,17,26,145,0,West
57,3,9,1,1,1,0,5,8,3,1,18,5,26,11,3,?,19,25,144,0,North
58,3,10,0,1,1,0,5,8,3,1,19,5,26,11,4,?,21,23,143,0,North
59,3,10,0,1,1,0,6,8,3,1,19,6,25,11,5,?,20,24,142,0,North
60,4,10,0,1,1,1,5,8,3,1,18,6,26,11,3,?,18,23,141,0,East
61,5,10,0,1,1,1,5,8,3,1,19,6,26,11,2,?,18,23,140,0,East
62,6,10,0,1,0,1,6,8,3,1,20,6,27,11,2,?,18,22,139,0,East
63,6,9,1,1,0,1,6,7,3,1,21,6,27,11,2,?,18,24,138,0,South
64,5,9,1,1,1,1,5,7,3,1,22,6,27,12,2,?,20,25,137,0,West
65,4,9,1,1,1,1,6,7,3,1,21,6,27,12,4,?,20,27,136,0,West
66,4,8,1,1,1,1,5,7,3,1,22,6,28,12,2,?,20,27,135,0,South
67,4,7,1,1,1,1,1,1,3,1,22,6,27,12,?,?,19,29,334,0,South
68,5,7,1,1,1,1,1,1,3,1,21,6,27,13,?,?,17,29,333,0,East
69,6,7,1,1,0,1,1,1,3,1,20,6,28,13,?,?,15,27,332,0,East
70,6,6,1,0,1,1,1,1,3,1,20,6,28,12,?,?,14,28,331,0,South
71,7,6,0,0,1,1,1,1,3,1,20,5,28,12,?,?,14,26,330,0,East
72,8,6,1,1,1,1,1,1,3,1,20,4,27,12,?,?,14,24,329,0,East
73,9,6,1,1,1,1,1,1,3,1,21,4,27,11,?,?,14,23,328,0,East
74,9,7,1,1,1,1,1,1,3,1,21,4,27,11,?,?,15,21,327,0,North
75,9,8,1,1,1,1,1,1,3,1,21,3,27,10,?,?,17,20,326,0,North
76,9,9,1,1,1,1,1,1,3,1,21,3,27,10,?,?,18,20,325,0,North
77,9,10,1,1,1,1,1,1,3,1,21,4,28,10,?,?,18,18,324,0,North
78,10,10,1,1,1,1,1,1,3,1,21,3,27,10,?,?,18,17,323,0,East
79,11,10,1,1,0,1,1,1,3,1,21,3,27,10,?,?,17,17,322,0,East
80,11,11,1,1,0,1,1,1,3,1,22,3,28,10,?,?,19,17,321,0,North
81,11,12,0,1,1,1,1,1,3,1,22,3,28,11,?,?,20,17,320,0,North
82,12,12,0,0,1,1,1,1,3,1,21,3,28,12,?,?,18,17,319,0,East
83,13,12,0,1,1,1,1,1,3,1,21,4,28,11,?,?,16,16,318,0,East
84,14,12,1,1,1,1,1,1,3,1,21,4,28,11,?,?,15,16,317,0,East
85,15,12,0,1,1,1,1,1,3,1,21,3,28,10,?,?,15,14,316,0,East
86,15,11,1,1,1,1,1,1,3,1,22,3,27,10,?,?,15,12,315,0,South
87,15,10,1,0,1,1,1,1,3,1,23,3,27,11,?,?,15,12,314,0,South
88,16,10,1,0,1,1,1,1,3,1,23,3,26,11,?,?,14,10,313,0,East
89,17,10,1,0,1,1,1,1,3,1,22,3,26,10,?,?,12,10,312,0,East
90,18,10,1,0,1,1,1,1,3,1,23,3,27,10,?,?,12,10,311,0,East
91,19,10,1,0,1,1,1,1,3,1,23,4,27,11,?,?,10,9,310,0,East
92,20,10,1,0,1,1,1,1,3,1,23,4,27,11,?,?,9,7,309,0,East
93,21,10,0,0,1,1,1,1,3,1,23,5,26,11,?,?,7,7,308,0,East
94,22,10,1,0,1,1,1,1,3,1,23,5,27,11,?,?,6,5,307,0,East
95,23,10,1,1,1,1,1,1,3,1,23,6,26,11,?,?,4,5,306,0,East
96,23,11,0,1,1,1,1,1,3,1,23,6,27,11,?,?,5,3,305,0,North
97,24,11,0,1,1,1,1,1,3,1,23,6,26,11,?,?,6,1,304,0,East
98,25,11,0,1,1,1,1,1,3,1,23,7,7,1,?,?,6,?,503,0,East
99,26,11,1,1,1,1,1,1,3,1,23,7,7,1,?,?,7,?,502,0,East
100,26,10,1,1,1,1,1,1,3,1,23,7,7,1,?,?,6,?,501,0,South
101,26,9,1,1,1,1,1,1,3,1,24,7,7,1,?,?,4,?,500,0,South
102,25,9,1,1,1,1,1,1,3,1,24,7,7,1,?,?,3,?,499,0,West
9,2,18,0,0,1,1,5,10,11,3,19,6,25,11,11,24,29,30,-8,0,East
10,3,18,0,0,1,1,6,10,11,4,19,6,25,11,11,22,28,30,-9,0,East
11,4,18,0,0,1,1,6,10,11,5,19,5,25,10,10,20,28,30,-10,0,East
12,3,18,0,0,1,1,6,10,11,6,19,6,25,9,11,20,28,30,-11,0,West
13,2,18,0,0,1,1,5,10,11,5,19,5,24,9,11,22,30,30,-12,0,West
14,1,18,0,1,1,0,5,9,11,6,18,5,23,9,13,22,30,32,-13,0,West
15,1,17,1,1,0,0,5,8,11,5,18,5,24,9,13,22,29,32,-14,0,South
16,1,16,1,1,1,0,6,8,10,5,17,5,24,8,13,20,27,32,-15,0,South
17,1,15,1,1,1,0,6,8,10,6,18,5,25,8,12,18,27,32,-16,0,South
18,1,14,1,1,1,0,6,9,10,5,19,5,26,8,10,18,27,32,-17,0,South
19,1,13,1,1,0,0,5,9,10,5,19,6,27,8,8,17,25,31,-18,0,South
20,1,12,1,1,1,0,6,9,10,4,20,6,27,8,8,17,25,31,-19,0,South
21,1,11,1,1,0,0,5,9,11,4,21,6,27,7,6,17,25,31,-20,0,South
22,1,10,1,1,0,0,4,9,11,4,20,6,27,6,4,16,23,31,-21,0,South
23,1,9,1,1,0,0,3,9,11,5,20,6,27,5,2,14,22,31,-22,0,South
24,1,8,1,1,0,0,4,9,10,5,19,6,27,4,4,12,20,30,-23,0,South
25,1,7,1,1,0,0,4,8,10,6,20,6,27,4,4,10,20,28,-24,0,South
26,1,6,1,1,1,0,3,8,10,6,19,6,27,5,4,9,18,28,-25,0,South
27,2,6,0,1,1,1,4,8,10,6,19,6,27,4,4,8,17,26,-26,0,East
28,3,6,1,1,1,1,3,8,10,5,18,6,27,5,2,8,15,26,-27,0,East
29,3,7,1,1,1,0,3,9,10,5,19,6,28,5,2,9,17,27,-28,0,North
30,3,8,1,1,1,0,3,9,10,5,19,5,28,5,1,10,19,29,-29,0,North
31,3,9,1,1,1,0,1,1,10,6,19,6,28,4,?,10,19,29,170,0,North
32,3,8,1,1,1,0,1,1,11,6,18,6,27,4,?,10,17,27,169,0,South
33,3,7,1,1,1,0,1,1,11,7,19,6,26,4,?,8,17,25,168,0,South
34,4,7,1,1,1,1,1,1,11,8,19,6,26,5,?,8,16,25,167,0,East
35,5,7,1,1,1,1,1,1,11,9,19,5,27,5,?,8,16,23,166,0,East
36,5,6,1,1,1,1,1,1,11,8,19,6,27,6,?,8,14,21,165,0,South
37,6,6,1,0,1,1,1,1,11,9,19,5,26,6,?,8,14,21,164,0,East
38,7,6,0,0,1,1,1,1,11,8,18,5,26,5,?,6,12,20,163,0,East
39,8,6,1,1,1,1,1,1,10,8,18,5,26,5,?,4,11,20,162,0,East
40,9,6,1,1,1,1,1,1,10,9,18,4,26,4,?,4,11,20,161,0,East
41,10,6,1,1,1,1,1,1,10,8,17,4,27,4,?,2,9,20,160,0,East
42,10,7,1,1,1,1,1,1,11,8,17,3,28,4,?,2,11,22,159,0,North
43,10,8,1,1,1,1,1,1,11,7,17,4,28,3,?,2,11,23,158,0,North
44,10,9,1,1,1,1,1,1,11,7,17,3,28,3,?,3,13,24,157,0,North
45,10,10,1,1,1,1,1,1,11,6,17,4,28,3,?,5,13,26,156,0,North
46,10,9,1,1,1,1,1,1,11,5,18,4,28,2,?,5,13,24,155,0,South
47,10,8,1,1,1,1,1,1,11,6,18,4,28,3,?,3,12,23,154,0,South
48,10,7,1,1,1,1,1,1,11,7,18,4,28,3,?,1,11,21,153,0,South
49,10,6,1,1,1,1,1,1,11,6,18,3,27,3,?,1,11,20,152,0,South
50,11,6,1,1,0,1,1,1,3,1,18,4,27,3,?,?,9,18,351,0,East
51,11,7,1,1,0,1,1,1,3,1,19,4,26,3,?,?,11,18,350,0,North
52,11,8,1,1,0,1,1,1,3,1,19,3,25,3,?,?,13,19,349,0,North
53,11,9,1,1,0,1,1,1,3,1,19,3,25,3,?,?,14,19,348,0,North
54,11,10,1,1,0,1,1,1,3,1,19,3,25,4,?,?,15,20,347,0,North
55,11,11,1,1,0,1,1,1,3,1,19,4,25,4,?,?,15,22,346,0,North
56,11,12,0,1,1,1,1,1,3,1,18,4,25,3,?,?,15,22,345,0,North
57,12,12,0,0,1,1,1,1,3,1,18,4,24,3,?,?,14,20,344,0,East
58,13,12,0,1,1,1,1,1,3,1,18,3,23,3,?,?,14,18,343,0,East
59,13,11,1,1,1,0,1,1,3,1,19,3,23,4,?,?,14,16,342,0,South
60,13,10,1,1,1,0,1,1,3,1,19,4,22,4,?,?,12,16,341,0,South
61,13,9,1,1,1,0,1,1,3,1,20,4,22,3,?,?,12,16,340,0,South
62,13,8,1,1,1,0,1,1,3,1,20,4,23,3,?,?,11,15,339,0,South
63,13,7,1,1,1,0,1,1,3,1,20,3,23,3,?,?,11,13,338,0,South
64,13,6,1,1,1,0,1,1,3,1,20,3,22,3,?,?,10,13,337,0,South
65,13,5,1,1,1,0,1,1,3,1,20,3,23,3,?,?,9,11,336,0,South
66,14,5,1,1,0,1,1,1,3,1,20,4,23,4,?,?,7,10,335,0,East
67,14,5,1,1,0,1,1,1,3,1,20,4,23,4,?,?,7,9,334,0,East
68,14,5,1,1,0,1,1,1,3,1,20,3,23,5,?,?,8,9,333,0,East
69,14,4,1,1,1,1,1,1,3,1,21,3,23,5,?,?,8,11,332,0,South
70,15,4,0,1,1,1,1,1,3,1,22,3,23,6,?,?,8,10,331,0,East
71,16,4,0,1,1,1,1,1,3,1,21,3,23,6,?,?,6,8,330,0,East
72,17,4,1,1,1,1,1,1,3,1,21,4,23,5,?,?,4,8,329,0,East
73,18,4,1,1,1,1,1,1,3,1,22,4,24,5,?,?,4,6,328,0,East
74,19,4,1,1,1,1,1,1,3,1,21,4,24,4,?,?,2,5,327,0,East
75,20,4,1,1,1,1,1,1,3,1,5,1,24,4,?,?,?,4,526,0,East
76,21,4,0,1,1,1,1,1,3,1,5,1,24,4,?,?,?,4,525,0,East
77,22,4,0,1,1,1,1,1,3,1,5,1,24,3,?,?,?,2,524,0,East
3,10,12,1,1,1,1,1,13,1,4,7,9,12,4,10,17,6,11,-2,0,East
4,11,12,1,1,1,1,1,13,1,3,7,9,12,3,11,19,7,10,-3,0,East
5,11,13,1,1,1,1,2,13,2,3,8,9,12,3,9,19,7,10,-4,0,North
6,11,14,0,1,1,1,3,13,2,3,7,9,11,3,9,20,9,10,-5,0,North
7,12,14,0,1,1,1,3,13,3,3,7,8,11,4,10,20,11,12,-6,0,East
8,13,14,0,1,1,1,3,14,4,3,6,8,11,3,10,20,13,12,93,0,East
9,14,14,0,1,0,1,2,14,3,3,6,9,11,4,12,22,13,13,92,0,East
10,13,14,0,1,1,1,2,14,2,3,6,9,11,4,11,22,12,12,91,0,West
11,14,14,0,1,0,1,1,14,2,4,6,8,11,4,13,22,14,14,90,0,East
12,13,14,0,1,1,1,1,13,3,4,5,8,11,3,13,20,14,12,89,0,West
13,14,14,0,1,0,1,1,14,3,5,6,8,12,3,13,20,14,14,88,0,East
14,13,14,0,1,1,1,1,13,3,6,6,7,11,3,13,18,14,12,87,0,West
15,14,14,0,1,0,1,2,13,2,6,5,7,11,4,13,20,16,14,86,0,East
16,13,14,0,1,1,1,1,13,1,6,6,7,10,4,13,20,14,12,85,0,West
17,12,14,0,1,1,1,1,14,1,5,7,7,11,4,11,20,12,11,84,0,West
18,11,14,0,1,1,1,2,14,1,6,7,6,11,4,9,18,12,11,83,0,West
19,10,14,0,1,1,1,3,14,2,6,7,7,10,4,7,16,10,11,82,0,West
20,9,14,0,1,1,1,2,14,2,5,7,7,11,4,7,16,9,13,81,0,West
21,8,14,0,1,1,1,2,14,3,5,7,7,12,4,6,14,8,15,80,0,West
22,7,14,0,0,1,1,1,14,3,4,7,6,12,3,6,14,8,15,79,0,West
23,6,14,0,0,1,1,1,14,3,3,6,6,11,3,5,14,8,15,78,0,West
24,5,14,0,0,1,1,1,14,2,3,5,6,11,4,4,14,8,17,77,0,West
25,4,14,0,0,1,1,1,14,1,3,5,5,11,3,3,14,10,19,76,0,West
26,3,14,0,1,1,1,2,14,1,4,4,5,12,3,1,12,10,19,75,0,West
27,2,14,0,1,1,1,1,1,1,5,4,4,11,3,?,10,12,20,274,0,West
28,1,14,0,1,1,0,1,1,1,4,4,5,11,3,?,10,12,22,273,0,West
29,2,14,0,1,1,1,1,1,2,4,4,5,12,3,?,10,11,20,272,0,East
30,3,14,0,1,1,1,1,1,1,4,4,5,12,4,?,12,10,19,271,0,East
31,4,14,0,0,1,1,1,1,1,4,4,6,12,4,?,13,8,17,270,0,East
32,5,14,0,0,1,1,1,1,2,4,3,6,12,5,?,13,10,15,269,0,East
33,6,14,0,0,1,1,1,1,2,5,2,6,12,6,?,13,12,13,268,0,East
34,7,14,0,0,1,1,1,1,2,6,2,6,11,6,?,13,13,11,267,0,East
35,8,14,0,1,1,1,1,1,2,5,1,6,11,7,?,15,15,11,266,0,East
36,9,14,0,1,1,1,1,1,2,4,1,6,12,7,?,17,16,11,265,0,East
37,9,13,1,1,1,1,1,1,2,4,1,5,12,6,?,16,16,10,264,0,South
38,9,12,1,1,1,1,1,1,2,5,2,5,12,6,?,14,14,10,263,0,South
39,9,11,1,0,1,1,1,1,2,5,1,5,12,5,?,13,14,8,262,0,South
40,9,11,1,0,1,1,1,1,2,6,1,4,12,6,?,12,15,7,261,0,South
41,9,11,1,0,1,1,1,1,2,5,1,5,12,7,?,13,14,8,260,0,South
42,9,11,1,0,1,1,1,1,2,4,1,5,13,7,?,14,14,8,259,0,South
43,10,11,1,1,1,1,1,1,2,3,1,6,13,7,?,16,14,8,258,0,East
44,11,11,1,1,1,1,1,1,1,3,1,6,14,7,?,18,15,7,257,0,East
45,12,11,1,1,1,1,1,1,1,4,1,6,14,7,?,18,16,5,256,0,East
46,13,11,1,1,1,1,1,1,1,3,2,6,13,7,?,20,16,4,255,0,East
47,13,10,1,1,1,1,1,1,1,3,2,6,13,7,?,19,15,4,254,0,South
48,13,9,1,0,1,1,1,1,1,3,1,6,12,7,?,18,15,3,253,0,South
49,13,9,1,0,1,1,1,1,1,4,1,6,12,7,?,17,15,4,252,0,South
50,12,9,1,0,1,1,1,1,1,5,1,5,12,6,?,15,15,2,251,0,West
51,11,9,1,1,1,1,1,1,1,4,1,5,12,7,?,15,14,3,250,0,West
52,11,8,1,1,0,1,1,1,1,3,1,4,12,7,?,15,14,1,249,0,South
53,11,7,1,1,1,1,1,1,1,4,2,4,7,1,?,13,12,?,448,0,South
54,11,6,1,1,1,1,1,1,2,4,3,4,7,1,?,11,10,?,447,0,South
55,12,6,1,1,0,1,1,1,3,4,3,4,7,1,?,11,11,?,446,0,East
56,11,6,1,1,1,1,1,1,3,3,2,4,7,1,?,11,11,?,445,0,West
57,11,7,1,1,1,1,1,1,3,3,2,3,7,1,?,12,13,?,444,0,North
58,11,8,1,1,0,1,1,1,3,4,1,3,7,1,?,12,15,?,443,0,North
59,11,9,1,1,1,1,1,1,3,4,2,3,7,1,?,13,15,?,442,0,North
60,10,9,1,1,1,1,1,1,3,3,3,3,7,1,?,13,13,?,441,0,West
61,9,9,0,1,1,1,1,1,3,3,2,3,7,1,?,12,13,?,440,0,West
62,9,8,1,0,1,1,1,1,4,3,3,3,7,1,?,10,11,?,439,0,South
63,9,8,1,0,1,1,1,1,3,3,3,3,7,1,?,11,11,?,438,0,South
64,8,8,1,1,1,1,1,1,3,4,2,3,7,1,?,9,11,?,437,0,West
65,7,8,1,1,1,1,1,1,3,3,1,3,7,1,?,9,11,?,436,0,West
66,7,7,1,1,1,1,1,1,3,3,1,4,7,1,?,8,9,?,435,0,South
67,7,6,1,0,1,1,1,1,4,3,1,5,7,1,?,6,7,?,434,0,South
68,7,6,1,0,1,1,1,1,4,3,1,6,7,1,?,6,6,?,433,0,South
69,6,6,1,1,1,1,1,1,4,4,2,6,7,1,?,4,4,?,432,0,West
70,6,5,1,1,0,1,1,1,3,4,3,6,7,1,?,4,4,?,431,0,South
71,6,4,1,0,1,1,1,1,3,4,3,6,7,1,?,3,5,?,430,0,South
72,5,4,1,1,1,1,1,1,3,3,2,6,7,1,?,3,5,?,429,0,West
73,4,4,1,1,1,1,1,1,3,3,3,6,7,1,?,2,3,?,428,0,West
74,4,5,1,1,1,1,1,1,4,3,4,6,7,1,?,2,1,?,427,0,North
75,3,5,1,1,1,1,1,1,4,3,4,5,7,1,?,3,1,?,426,0,West
76,2,5,1,1,1,1,1,1,5,3,4,6,7,1,?,5,3,?,425,0,West
77,2,4,1,1,1,1,1,1,4,3,4,5,7,1,?,3,3,?,424,0,South
78,3,4,1,1,1,1,1,1,4,3,5,5,7,1,?,2,3,?,423,0,East
79,4,4,1,1,1,1,1,1,3,3,5,5,7,1,?,2,2,?,422,0,East
80,4,5,1,1,1,1,1,1,3,4,5,5,7,1,?,2,1,?,421,0,North
81,4,6,0,1,1,1,1,1,4,4,5,5,7,1,?,2,2,?,420,0,North
82,5,6,1,1,1,1,1,1,4,4,4,5,7,1,?,3,2,?,419,0,East
83,6,6,1,1,1,1,1,1,4,5,4,5,7,1,?,3,3,?,418,0,East
84,6,5,1,1,0,1,1,1,3,5,4,4,7,1,?,3,3,?,417,0,South
85,5,5,1,1,1,1,1,1,2,5,4,4,7,1,?,3,2,?,416,0,West
86,4,5,1,1,1,1,1,1,2,4,4,3,7,1,?,3,2,?,415,0,West
87,3,5,1,1,1,1,1,1,3,4,3,3,7,1,?,1,2,?,414,0,West
88,2,5,1,1,1,1,1,1,2,4,2,3,7,1,?,1,2,?,413,0,West
89,2,4,1,1,1,1,1,1,3,1,3,3,7,1,?,?,2,?,612,0,South
3,10,12,1,1,1,1,1,13,3,6,8,8,13,3,10,13,6,11,-2,0,East
4,11,12,1,1,1,1,1,14,2,6,8,7,12,3,12,15,8,9,-3,0,East
5,12,12,1,1,1,1,1,13,2,5,8,7,12,4,12,17,9,9,-4,0,East
6,12,11,1,1,1,1,2,13,2,6,8,7,12,3,12,15,8,9,-5,0,South
7,12,10,1,1,1,1,2,14,2,5,8,6,11,3,14,15,8,7,-6,0,South
