@relation all_data_pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L5

@attribute 'Legal action North' {False,True}
@attribute 'Legal action South' {False,True}
@attribute 'Legal action East' {False,True}
@attribute 'Legal action West' {False,True}
@attribute 'North ghost 1' numeric
@attribute 'South ghost 1' numeric
@attribute 'East ghost 1' numeric
@attribute 'West ghost 1' numeric
@attribute 'North ghost 2' numeric
@attribute 'South ghost 2' numeric
@attribute 'East ghost 2' numeric
@attribute 'West ghost 2' numeric
@attribute 'North ghost 3' numeric
@attribute 'South ghost 3' numeric
@attribute 'East ghost 3' numeric
@attribute 'West ghost 3' numeric
@attribute 'North ghost 4' numeric
@attribute 'South ghost 4' numeric
@attribute 'East ghost 4' numeric
@attribute 'West ghost 4' numeric
@attribute 'Pacman direction' {North,South,East,West,Stop}
@attribute 'Current score' numeric
@attribute 'Future score' numeric

@data
True,True,False,False,6,4,?,?,6,8,?,?,13,11,?,?,15,17,?,?,South,-1,-2
True,True,True,False,6,6,4,?,7,9,7,?,11,11,9,?,16,18,16,?,South,-2,-3
False,True,True,True,?,4,2,4,?,9,7,7,?,9,9,11,?,18,16,18,East,-3,-4
False,True,True,True,?,4,2,4,?,9,7,7,?,9,9,11,?,16,14,16,East,-4,-5
False,True,True,True,?,3,1,3,?,9,7,7,?,9,7,9,?,15,13,15,East,-5,-6
False,True,True,True,?,3,1,3,?,8,6,8,?,9,7,9,?,13,11,13,East,-6,-7
False,True,True,True,?,2,0,2,?,6,4,6,?,7,5,7,?,11,9,11,East,-7,192
True,True,True,True,?,?,?,?,4,6,6,6,6,6,4,6,8,10,8,10,East,192,191
True,True,False,False,?,?,?,?,2,4,?,?,8,6,?,?,8,8,?,?,North,191,190
False,True,True,True,?,?,?,?,?,4,4,2,?,6,8,8,?,8,8,10,North,190,189
False,False,True,True,?,?,?,?,?,?,2,0,?,?,8,10,?,?,10,12,West,189,388
False,False,True,True,?,?,?,?,?,?,?,?,?,?,8,10,?,?,11,13,West,388,387
False,False,True,True,?,?,?,?,?,?,?,?,?,?,7,9,?,?,9,11,East,387,386
False,True,True,True,?,?,?,?,?,?,?,?,?,7,9,9,?,8,10,10,East,386,385
True,True,False,False,?,?,?,?,?,?,?,?,9,7,?,?,9,7,?,?,South,385,384
True,True,True,True,?,?,?,?,?,?,?,?,7,7,5,7,7,5,5,7,South,384,383
False,True,True,True,?,?,?,?,?,?,?,?,?,5,5,7,?,5,3,5,East,383,382
False,True,True,True,?,?,?,?,?,?,?,?,?,5,3,5,?,4,2,4,East,382,381
False,True,True,True,?,?,?,?,?,?,?,?,?,3,3,5,?,2,2,4,East,381,380
True,False,True,True,?,?,?,?,?,?,?,?,3,?,1,3,2,?,0,2,South,380,579
True,False,True,True,?,?,?,?,?,?,?,?,3,?,1,3,?,?,?,?,East,579,578
True,True,False,False,6,4,?,?,6,8,?,?,14,12,?,?,15,17,?,?,South,-1,-2
True,True,True,False,4,4,2,?,8,8,6,?,12,12,10,?,17,19,17,?,South,-2,-3
False,True,True,True,?,2,2,4,?,7,5,7,?,11,9,11,?,17,15,17,East,-3,-4
True,False,True,True,3,?,1,3,6,?,6,8,10,?,10,12,15,?,15,17,South,-4,195
True,False,True,True,?,?,?,?,5,?,5,7,10,?,10,12,14,?,14,16,East,195,194
False,True,True,True,?,?,?,?,?,5,3,5,?,11,9,11,?,16,14,16,North,194,193
False,True,True,True,?,?,?,?,?,3,3,5,?,11,9,11,?,16,14,16,East,193,192
True,False,True,True,?,?,?,?,4,?,2,4,11,?,9,11,14,?,14,16,South,192,191
True,False,True,True,?,?,?,?,2,?,2,4,9,?,9,11,13,?,13,15,East,191,190
False,True,True,True,?,?,?,?,?,3,1,3,?,10,8,10,?,13,11,13,North,190,189
False,True,True,True,?,?,?,?,?,3,1,3,?,10,8,10,?,12,10,12,East,189,188
True,True,True,True,?,?,?,?,1,3,3,3,8,8,6,8,10,12,10,12,East,188,187
True,True,False,False,?,?,?,?,1,3,?,?,10,8,?,?,8,10,?,?,North,187,186
False,True,True,True,?,?,?,?,?,2,0,2,?,9,9,11,?,8,6,8,North,186,385
False,False,True,True,?,?,?,?,?,?,?,?,?,?,8,10,?,?,6,8,East,385,384
False,False,True,True,?,?,?,?,?,?,?,?,?,?,7,9,?,?,5,7,East,384,383
False,False,True,True,?,?,?,?,?,?,?,?,?,?,7,9,?,?,5,7,East,383,382
False,False,True,True,?,?,?,?,?,?,?,?,?,?,5,7,?,?,3,5,East,382,381
False,False,True,True,?,?,?,?,?,?,?,?,?,?,5,7,?,?,1,3,East,381,380
False,False,True,True,?,?,?,?,?,?,?,?,?,?,4,6,?,?,1,3,East,380,379
False,True,True,True,?,?,?,?,?,?,?,?,?,4,4,6,?,1,3,3,East,379,378
True,True,False,False,?,?,?,?,?,?,?,?,4,2,?,?,3,1,?,?,South,378,377
True,True,True,True,?,?,?,?,?,?,?,?,2,2,0,2,2,2,2,0,South,377,576
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,2,East,576,575
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,2,?,4,2,South,575,574
True,True,False,False,7,5,?,?,6,8,?,?,12,10,?,?,15,17,?,?,South,-1,-2
True,True,True,False,7,5,5,?,7,9,7,?,10,10,8,?,16,18,16,?,South,-2,-3
True,False,True,False,5,?,3,?,7,?,7,?,9,?,9,?,18,?,18,?,South,-3,-4
True,False,True,True,3,?,1,3,6,?,6,8,7,?,7,9,17,?,17,19,East,-4,-5
True,False,True,True,2,?,0,2,5,?,5,7,7,?,7,9,15,?,15,17,East,-5,194
True,False,True,True,?,?,?,?,4,?,4,6,6,?,6,8,13,?,13,15,East,194,193
False,True,True,True,?,?,?,?,?,6,4,6,?,7,5,7,?,15,13,15,North,193,192
False,True,True,True,?,?,?,?,?,6,4,6,?,5,5,7,?,13,11,13,East,192,191
False,True,True,True,?,?,?,?,?,5,3,5,?,5,3,5,?,13,11,13,East,191,190
True,True,True,True,?,?,?,?,2,4,4,4,5,3,3,5,11,13,11,13,East,190,189
True,True,False,False,?,?,?,?,1,3,?,?,5,3,?,?,11,13,?,?,North,189,388
False,True,True,True,?,?,?,?,?,?,?,?,?,3,5,5,?,11,9,11,North,388,387
True,True,False,False,?,?,?,?,?,?,?,?,4,2,?,?,11,13,?,?,South,387,386
True,True,True,True,?,?,?,?,?,?,?,?,2,2,0,2,13,13,11,13,South,386,585
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,13,11,13,East,585,584
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,11,9,11,East,584,583
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,10,East,583,582
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,10,East,582,581
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,8,6,8,East,581,580
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,7,5,7,East,580,579
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,6,6,4,6,East,579,578
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,6,East,578,577
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,2,4,4,4,East,577,576
True,True,False,False,?,?,?,?,?,?,?,?,?,?,?,?,2,4,?,?,North,576,575
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,4,2,4,North,575,574
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,East,574,573
False,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,4,East,573,572
True,True,False,False,?,?,?,?,?,?,?,?,?,?,?,?,3,1,?,?,South,572,571
True,True,False,False,8,6,?,?,7,9,?,?,14,12,?,?,15,17,?,?,South,-1,-2
True,True,True,False,8,6,6,?,9,11,9,?,12,12,10,?,16,18,16,?,South,-2,-3
True,False,True,False,6,?,6,?,11,?,11,?,12,?,10,?,18,?,18,?,South,-3,-4
True,True,True,False,6,6,4,?,9,11,9,?,14,12,12,?,18,20,18,?,North,-4,-5
False,True,True,True,?,6,4,6,?,11,9,11,?,11,11,13,?,18,16,18,East,-5,-6
False,True,True,True,?,4,4,6,?,9,7,9,?,10,10,12,?,17,15,17,East,-6,-7
True,False,True,True,4,?,2,4,7,?,7,9,10,?,10,12,17,?,17,19,South,-7,-8
True,False,True,True,3,?,1,3,7,?,7,9,10,?,10,12,15,?,15,17,East,-8,191
True,False,True,True,?,?,?,?,6,?,6,8,10,?,10,12,15,?,15,17,East,191,190
False,True,True,True,?,?,?,?,?,7,5,7,?,12,10,12,?,15,13,15,North,190,189
False,True,True,True,?,?,?,?,?,6,4,6,?,12,10,12,?,15,13,15,East,189,188
True,True,True,True,?,?,?,?,4,6,6,6,10,12,10,12,11,13,11,13,East,188,187
True,True,False,False,?,?,?,?,3,5,?,?,9,11,?,?,9,11,?,?,North,187,186
False,True,True,True,?,?,?,?,?,5,3,5,?,10,8,10,?,11,9,11,North,186,185
False,False,True,True,?,?,?,?,?,?,1,3,?,?,7,9,?,?,8,10,East,185,184
False,False,True,True,?,?,?,?,?,?,1,3,?,?,5,7,?,?,7,9,East,184,183
False,False,True,True,?,?,?,?,?,?,0,2,?,?,5,7,?,?,5,7,East,183,382
False,False,True,True,?,?,?,?,?,?,?,?,?,?,4,6,?,?,5,7,East,382,381
False,False,True,True,?,?,?,?,?,?,?,?,?,?,4,6,?,?,3,5,East,381,380
False,False,True,True,?,?,?,?,?,?,?,?,?,?,2,4,?,?,3,5,East,380,379
False,True,True,True,?,?,?,?,?,?,?,?,?,4,2,4,?,3,1,3,East,379,578
False,False,True,True,?,?,?,?,?,?,?,?,?,?,2,4,?,?,?,?,East,578,577
False,True,True,True,?,?,?,?,?,?,?,?,?,2,4,4,?,?,?,?,East,577,576
True,True,False,False,?,?,?,?,?,?,?,?,4,2,?,?,?,?,?,?,South,576,575
True,True,True,True,?,?,?,?,?,?,?,?,4,2,2,4,?,?,?,?,South,575,574
True,False,True,True,?,?,?,?,?,?,?,?,3,?,1,3,?,?,?,?,South,574,573
True,True,False,False,8,6,?,?,8,10,?,?,13,11,?,?,15,17,?,?,South,-1,-2
True,True,True,False,8,8,6,?,9,11,9,?,12,10,10,?,17,17,15,?,South,-2,-3
False,True,True,True,?,7,5,7,?,9,7,9,?,10,10,12,?,16,14,16,East,-3,-4
False,True,True,True,?,5,3,5,?,8,6,8,?,9,9,11,?,16,14,16,East,-4,-5
False,True,True,True,?,4,2,4,?,7,5,7,?,9,7,9,?,15,13,15,East,-5,-6
False,True,True,True,?,2,2,4,?,5,3,5,?,7,5,7,?,15,13,15,East,-6,-7
True,False,True,True,4,?,2,4,5,?,5,7,7,?,7,9,15,?,15,17,South,-7,-8
True,False,True,True,2,?,0,2,5,?,5,7,6,?,6,8,14,?,14,16,East,-8,191
True,False,True,True,?,?,?,?,4,?,6,6,6,?,6,8,12,?,12,14,East,191,190
True,True,True,True,?,?,?,?,2,4,4,4,8,8,6,8,12,14,12,14,North,190,189
True,True,False,False,?,?,?,?,0,2,?,?,9,7,?,?,11,13,?,?,North,189,388
False,True,True,True,?,?,?,?,?,?,?,?,?,7,9,9,?,13,11,13,North,388,387
True,True,False,False,?,?,?,?,?,?,?,?,7,5,?,?,12,12,?,?,South,387,386
True,True,True,True,?,?,?,?,?,?,?,?,6,6,4,6,12,12,10,12,South,386,385
False,True,True,True,?,?,?,?,?,?,?,?,?,6,4,6,?,10,8,10,East,385,384
False,True,True,True,?,?,?,?,?,?,?,?,?,4,2,4,?,8,6,8,East,384,383
False,True,True,True,?,?,?,?,?,?,?,?,?,3,1,3,?,6,6,8,East,383,382
False,True,True,True,?,?,?,?,?,?,?,?,?,3,1,3,?,6,4,6,East,382,581
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,6,East,581,580
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,6,East,580,579
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,6,4,6,East,579,578
True,True,False,False,?,?,?,?,?,?,?,?,?,?,?,?,3,5,?,?,North,578,577
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,3,North,577,576
True,True,False,False,7,5,?,?,7,9,?,?,14,12,?,?,15,17,?,?,South,-1,-2
True,True,True,False,5,5,3,?,9,11,9,?,12,10,10,?,15,17,15,?,South,-2,-3
False,True,True,True,?,3,3,5,?,11,9,11,?,10,8,10,?,15,13,15,East,-3,-4
True,False,True,True,3,?,3,5,10,?,10,12,8,?,8,10,13,?,13,15,South,-4,-5
False,True,True,True,?,3,1,3,?,12,10,12,?,10,8,10,?,14,12,14,North,-5,-6
False,True,True,True,?,3,1,3,?,10,8,10,?,8,8,10,?,12,10,12,East,-6,-7
False,True,True,True,?,2,0,2,?,10,8,10,?,8,6,8,?,11,9,11,East,-7,192
False,True,True,True,?,?,?,?,?,10,8,10,?,8,6,8,?,10,8,10,East,192,191
False,True,True,True,?,?,?,?,?,9,7,9,?,6,6,8,?,10,8,10,East,191,190
True,False,True,True,?,?,?,?,7,?,7,9,6,?,4,6,9,?,9,11,South,190,189
True,False,True,True,?,?,?,?,6,?,8,8,4,?,2,4,8,?,8,10,East,189,188
True,False,True,True,?,?,?,?,7,?,9,7,3,?,1,3,8,?,8,10,East,188,187
True,False,True,True,?,?,?,?,8,?,10,8,1,?,1,3,8,?,8,10,East,187,186
False,True,True,True,?,?,?,?,?,10,8,8,?,2,0,2,?,9,7,9,North,186,385
False,True,True,True,?,?,?,?,?,10,8,8,?,?,?,?,?,8,6,8,East,385,384
False,True,True,True,?,?,?,?,?,9,7,9,?,?,?,?,?,7,5,7,East,384,383
False,True,True,True,?,?,?,?,?,8,6,8,?,?,?,?,?,6,4,6,East,383,382
False,True,True,True,?,?,?,?,?,8,6,8,?,?,?,?,?,4,2,4,East,382,381
True,True,True,True,?,?,?,?,5,7,7,7,?,?,?,?,2,4,4,4,East,381,380
True,True,False,False,?,?,?,?,5,7,?,?,?,?,?,?,1,3,?,?,North,380,379
False,True,True,True,?,?,?,?,?,5,5,3,?,?,?,?,?,3,1,3,North,379,378
False,False,True,True,?,?,?,?,?,?,7,5,?,?,?,?,?,?,1,3,East,378,577
False,True,True,True,?,?,?,?,?,8,8,6,?,?,?,?,?,?,?,?,East,577,576
False,False,True,True,?,?,?,?,?,?,7,5,?,?,?,?,?,?,?,?,West,576,575
False,True,True,True,?,?,?,?,?,5,5,3,?,?,?,?,?,?,?,?,West,575,574
False,False,True,True,?,?,?,?,?,?,5,3,?,?,?,?,?,?,?,?,West,574,573
False,False,True,True,?,?,?,?,?,?,4,2,?,?,?,?,?,?,?,?,West,573,572
False,False,True,True,?,?,?,?,?,?,4,2,?,?,?,?,?,?,?,?,West,572,571
False,False,True,True,?,?,?,?,?,?,3,1,?,?,?,?,?,?,?,?,West,571,570
True,True,False,False,6,4,?,?,8,10,?,?,12,10,?,?,15,17,?,?,South,-1,-2
True,True,True,False,4,4,2,?,10,12,10,?,12,12,10,?,16,18,16,?,South,-2,-3
False,True,True,True,?,2,2,4,?,10,8,10,?,12,10,12,?,16,14,16,East,-3,-4
True,False,True,True,4,?,2,4,10,?,10,12,10,?,10,12,14,?,14,16,South,-4,-5
True,False,True,True,4,?,2,4,10,?,10,12,8,?,8,10,12,?,12,14,East,-5,-6
True,False,True,True,2,?,0,2,9,?,9,11,7,?,7,9,12,?,10,12,East,-6,193
True,False,True,True,?,?,?,?,8,?,8,10,7,?,5,7,10,?,10,12,East,193,192
True,False,True,True,?,?,?,?,6,?,6,8,6,?,4,6,9,?,9,11,East,192,191
True,False,True,True,?,?,?,?,5,?,7,7,6,?,4,6,9,?,7,9,East,191,190
True,False,True,True,?,?,?,?,7,?,9,7,4,?,2,4,8,?,6,8,East,190,189
True,False,True,True,?,?,?,?,9,?,9,9,3,?,1,3,6,?,6,8,East,189,388
True,False,True,True,?,?,?,?,7,?,7,9,?,?,?,?,4,?,4,6,East,388,387
False,True,True,True,?,?,?,?,?,8,6,8,?,?,?,?,?,4,4,6,North,387,386
True,False,True,True,?,?,?,?,6,?,6,8,?,?,?,?,4,?,4,6,South,386,385
False,True,True,True,?,?,?,?,?,8,6,8,?,?,?,?,?,6,4,6,North,385,384
False,True,True,True,?,?,?,?,?,6,4,6,?,?,?,?,?,4,4,6,East,384,383
False,True,True,True,?,?,?,?,?,6,4,6,?,?,?,?,?,4,2,4,East,383,382
False,True,True,True,?,?,?,?,?,6,4,6,?,?,?,?,?,2,2,4,East,382,381
True,False,True,True,?,?,?,?,4,?,4,6,?,?,?,?,4,?,2,4,South,381,380
True,False,True,True,?,?,?,?,3,?,5,5,?,?,?,?,2,?,0,2,East,380,579
True,False,True,True,?,?,?,?,3,?,5,3,?,?,?,?,?,?,?,?,East,579,578
False,True,True,True,?,?,?,?,?,3,3,1,?,?,?,?,?,?,?,?,North,578,577
True,True,False,False,7,5,?,?,7,9,?,?,13,11,?,?,15,17,?,?,South,-1,-2
True,True,True,False,6,6,4,?,8,10,8,?,12,10,10,?,16,18,16,?,South,-2,-3
False,True,True,True,?,5,3,5,?,9,7,9,?,9,9,11,?,17,15,17,East,-3,-4
False,True,True,True,?,4,2,4,?,8,6,8,?,8,8,10,?,16,14,16,East,-4,-5
False,True,True,True,?,3,1,3,?,7,5,7,?,7,7,9,?,15,13,15,East,-5,-6
False,True,True,True,?,2,0,2,?,6,4,6,?,6,6,8,?,14,12,14,East,-6,193
False,True,True,True,?,?,?,?,?,5,3,5,?,5,5,7,?,13,11,13,East,193,192
True,True,True,True,?,?,?,?,2,4,4,4,6,4,4,6,10,12,10,12,East,192,191
True,True,False,False,?,?,?,?,1,3,?,?,7,5,?,?,9,11,?,?,North,191,190
False,True,True,True,?,?,?,?,?,2,0,2,?,6,8,8,?,10,8,10,North,190,389
False,False,True,True,?,?,?,?,?,?,?,?,?,?,9,7,?,?,7,9,East,389,388
False,True,True,True,?,?,?,?,?,?,?,?,?,6,8,8,?,10,8,10,West,388,387
True,True,False,False,?,?,?,?,?,?,?,?,7,5,?,?,9,11,?,?,South,387,386
True,True,True,True,?,?,?,?,?,?,?,?,6,4,4,6,10,12,10,12,South,386,385
True,False,True,True,?,?,?,?,?,?,?,?,5,?,3,5,11,?,11,13,South,385,384
True,False,True,True,?,?,?,?,?,?,?,?,4,?,2,4,10,?,10,12,East,384,383
True,False,True,True,?,?,?,?,?,?,?,?,3,?,1,3,9,?,9,11,East,383,382
True,False,True,True,?,?,?,?,?,?,?,?,2,?,0,2,8,?,8,10,East,382,581
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,7,?,7,9,East,581,580
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,8,6,8,North,580,579
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,7,5,7,East,579,578
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,6,East,578,577
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,5,3,5,East,577,576
True,True,False,False,?,?,?,?,?,?,?,?,?,?,?,?,2,4,?,?,North,576,575
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,3,North,575,574
True,True,False,False,14,12,?,?,16,14,?,?,20,18,?,?,17,15,?,?,South,-1,-2
True,True,True,False,14,12,14,?,15,13,15,?,18,16,18,?,17,15,17,?,South,-2,-3
True,True,True,False,13,11,13,?,15,13,15,?,18,16,18,?,16,14,16,?,South,-3,-4
True,True,True,False,12,10,12,?,13,11,13,?,17,15,17,?,14,12,14,?,South,-4,-5
True,True,False,False,10,8,?,?,11,9,?,?,15,13,?,?,14,12,?,?,South,-5,-6
True,True,True,False,8,6,8,?,9,7,9,?,13,11,13,?,13,11,13,?,South,-6,-7
True,True,False,False,8,6,?,?,7,5,?,?,11,9,?,?,11,9,?,?,South,-7,-8
True,True,False,False,6,4,?,?,5,3,?,?,10,8,?,?,11,9,?,?,South,-8,-9
True,True,False,False,5,3,?,?,5,3,?,?,9,7,?,?,9,7,?,?,South,-9,-10
True,True,False,False,3,1,?,?,5,3,?,?,9,7,?,?,9,7,?,?,South,-10,-11
True,True,False,False,2,0,?,?,3,1,?,?,9,7,?,?,9,7,?,?,South,-11,188
True,True,True,False,?,?,?,?,3,1,1,?,7,7,5,?,9,9,7,?,South,188,187
True,True,True,False,?,?,?,?,3,1,1,?,5,7,5,?,9,11,9,?,South,187,186
True,True,True,False,?,?,?,?,3,1,1,?,5,7,5,?,11,11,11,?,South,186,185
True,False,True,False,?,?,?,?,3,?,1,?,7,?,7,?,11,?,9,?,South,185,184
True,False,True,True,?,?,?,?,3,?,1,3,7,?,7,9,11,?,9,11,East,184,183
True,False,True,True,?,?,?,?,1,?,1,3,5,?,5,7,10,?,8,10,East,183,182
True,True,True,True,?,?,?,?,3,3,1,3,4,6,4,6,8,8,8,10,North,182,181
True,True,True,True,?,?,?,?,3,1,1,3,2,4,4,4,7,7,7,9,East,181,180
True,False,True,True,?,?,?,?,2,?,0,2,4,?,4,6,7,?,5,7,South,180,379
True,False,True,True,?,?,?,?,?,?,?,?,3,?,5,5,5,?,3,5,East,379,378
True,True,False,True,?,?,?,?,?,?,?,?,2,4,?,4,7,5,?,7,North,378,377
True,True,False,True,?,?,?,?,?,?,?,?,0,2,?,2,5,5,?,7,North,377,576
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,7,7,5,7,North,576,575
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,6,?,4,6,East,575,574
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,6,East,574,573
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,5,3,3,5,East,573,572
True,True,False,False,16,14,?,?,16,14,?,?,18,16,?,?,17,15,?,?,South,-1,-2
True,True,True,False,14,12,14,?,15,13,15,?,18,16,18,?,15,13,15,?,South,-2,-3
True,True,True,False,14,12,14,?,15,13,15,?,16,14,16,?,15,13,15,?,South,-3,-4
True,True,True,False,12,10,12,?,15,13,15,?,14,12,14,?,15,13,15,?,South,-4,-5
True,True,False,False,11,9,?,?,13,11,?,?,12,10,?,?,14,12,?,?,South,-5,-6
True,True,True,False,9,7,9,?,13,11,13,?,11,9,11,?,13,11,13,?,South,-6,-7
True,True,False,False,7,5,?,?,11,9,?,?,10,8,?,?,12,10,?,?,South,-7,-8
True,True,False,False,6,4,?,?,10,8,?,?,8,6,?,?,10,8,?,?,South,-8,-9
True,True,False,False,4,2,?,?,8,6,?,?,7,5,?,?,10,8,?,?,South,-9,-10
True,True,False,False,4,2,?,?,6,4,?,?,6,4,?,?,9,7,?,?,South,-10,-11
True,True,False,False,4,2,?,?,4,2,?,?,6,4,?,?,9,7,?,?,South,-11,-12
True,True,True,False,4,4,2,?,3,1,1,?,4,4,2,?,9,9,7,?,South,-12,-13
True,True,True,False,4,6,4,?,3,3,1,?,4,6,4,?,8,10,8,?,South,-13,186
True,True,True,True,4,6,4,6,?,?,?,?,4,6,4,6,6,8,6,8,East,186,185
False,True,True,True,?,4,2,4,?,?,?,?,?,6,4,6,?,7,5,7,North,185,184
True,True,True,True,0,2,2,2,?,?,?,?,3,5,3,5,7,7,5,7,East,184,383
True,True,True,False,?,?,?,?,?,?,?,?,3,5,3,?,7,5,5,?,North,383,382
True,True,True,False,?,?,?,?,?,?,?,?,1,3,1,?,8,6,6,?,North,382,381
True,True,True,False,?,?,?,?,?,?,?,?,1,3,1,?,8,6,6,?,North,381,380
False,True,True,False,?,?,?,?,?,?,?,?,?,3,1,?,?,7,7,?,North,380,379
False,True,True,True,?,?,?,?,?,?,?,?,?,3,1,3,?,5,5,7,East,379,378
False,True,True,True,?,?,?,?,?,?,?,?,?,1,1,3,?,5,5,7,East,378,377
True,True,True,True,?,?,?,?,?,?,?,?,1,3,1,3,5,3,3,5,South,377,376
False,True,True,True,?,?,?,?,?,?,?,?,?,1,1,3,?,4,4,6,North,376,575
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,2,4,4,South,575,574
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,2,4,2,South,574,573
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,2,4,2,South,573,572
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,2,4,2,South,572,571
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,2,2,?,0,South,571,570
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,2,2,2,0,West,570,569
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,0,2,2,2,West,569,568
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,2,North,568,567
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,0,2,2,2,East,567,566
True,True,False,False,14,12,?,?,16,14,?,?,18,16,?,?,17,15,?,?,South,-1,-2
True,True,True,False,13,11,13,?,15,13,15,?,16,14,16,?,16,14,16,?,South,-2,-3
True,True,True,False,12,10,12,?,15,13,15,?,14,12,14,?,16,14,16,?,South,-3,-4
True,True,True,False,12,10,12,?,14,12,14,?,14,12,14,?,15,13,15,?,South,-4,-5
True,True,False,False,12,10,?,?,14,12,?,?,14,12,?,?,15,13,?,?,South,-5,-6
True,True,True,False,12,10,12,?,12,10,12,?,14,12,14,?,13,11,13,?,South,-6,-7
True,True,False,False,10,8,?,?,12,10,?,?,13,11,?,?,12,10,?,?,South,-7,-8
True,True,False,False,8,6,?,?,10,8,?,?,12,10,?,?,12,10,?,?,South,-8,-9
True,True,False,False,8,6,?,?,10,8,?,?,10,8,?,?,10,8,?,?,South,-9,-10
True,True,False,False,7,5,?,?,10,8,?,?,10,8,?,?,8,6,?,?,South,-10,-11
True,True,False,False,5,3,?,?,9,7,?,?,8,6,?,?,7,5,?,?,South,-11,-12
True,True,True,False,5,3,3,?,9,7,7,?,6,6,4,?,5,5,3,?,South,-12,-13
True,True,True,False,3,5,3,?,8,6,6,?,6,8,6,?,5,7,5,?,South,-13,-14
True,True,True,False,3,3,1,?,9,7,7,?,7,7,5,?,5,5,3,?,North,-14,185
False,True,True,True,?,?,?,?,?,5,5,7,?,7,5,7,?,3,1,3,East,185,384
True,True,True,True,?,?,?,?,5,3,3,5,5,7,5,7,?,?,?,?,East,384,383
True,True,True,True,?,?,?,?,3,1,3,3,7,9,7,9,?,?,?,?,South,383,582
True,True,True,True,?,?,?,?,?,?,?,?,8,10,8,10,?,?,?,?,South,582,581
True,True,True,True,?,?,?,?,?,?,?,?,6,8,6,8,?,?,?,?,North,581,580
True,True,True,True,?,?,?,?,?,?,?,?,5,7,5,7,?,?,?,?,North,580,579
True,True,True,False,?,?,?,?,?,?,?,?,3,5,3,?,?,?,?,?,North,579,578
True,True,True,False,?,?,?,?,?,?,?,?,3,3,1,?,?,?,?,?,North,578,577
True,True,True,True,?,?,?,?,?,?,?,?,1,3,1,3,?,?,?,?,East,577,576
True,True,True,True,?,?,?,?,?,?,?,?,3,3,1,3,?,?,?,?,North,576,575
True,True,False,False,14,12,?,?,15,13,?,?,20,18,?,?,17,15,?,?,South,-1,-2
True,True,True,False,13,11,13,?,15,13,15,?,19,17,19,?,15,13,15,?,South,-2,-3
True,True,True,False,12,10,12,?,13,11,13,?,19,17,19,?,14,12,14,?,South,-3,-4
True,True,True,False,12,10,12,?,12,10,12,?,18,16,18,?,14,12,14,?,South,-4,-5
True,True,False,False,10,8,?,?,12,10,?,?,16,14,?,?,12,10,?,?,South,-5,-6
True,True,True,False,10,8,10,?,12,10,12,?,14,12,14,?,11,9,11,?,South,-6,-7
True,True,False,False,9,7,?,?,11,9,?,?,13,11,?,?,11,9,?,?,South,-7,-8
